State,Year,Question,Weighted_Data_Value,Weighted_Low_Confidence_Limit,Weighted_High_Confidence_Limit,Total_Sample_Size
Nevada,2011,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),34.31459597015966,30.231199888447325,38.74967580004183,28686.0
Nevada,2011,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,30.161318673974066,26.366986365459162,34.35580470525331,29924.0
Nevada,2011,Percent of adults who engage in no leisure-time physical activity,23.851928880724316,20.270974937672218,27.886609368849232,30484.0
Nevada,2012,Percent of adults aged 18 years and older who have an overweight classification,36.39188922942207,32.712821074138944,40.26706071220082,27408.0
Nevada,2012,Percent of adults aged 18 years and older who have obesity,26.129203152364273,22.79235989492119,29.870526853473436,27408.0
Nevada,2012,Percent of adults who engage in no leisure-time physical activity,21.226091479696226,18.283288830322157,24.55377466449353,28837.0
Nevada,2013,Percent of adults aged 18 years and older who have an overweight classification,38.5242547192518,34.082986624488534,43.233163703882,29083.0
Nevada,2013,Percent of adults aged 18 years and older who have obesity,26.16090843448062,22.358828181411823,30.46299212598425,29083.0
Nevada,2013,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),53.94756097560976,49.23680184730842,58.62976620002886,27716.0
Nevada,2013,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,23.66424530023727,20.0599707975908,27.818824603029753,27395.0
Nevada,2013,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),33.9747401700705,29.824445817283237,38.46241005887055,27518.0
Nevada,2013,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,32.3445929181583,28.23774146669975,36.80822315953638,28213.0
Nevada,2013,Percent of adults who engage in no leisure-time physical activity,23.894680888267185,20.23150201084106,28.044570729148454,28595.0
Nevada,2014,Percent of adults aged 18 years and older who have an overweight classification,35.85282370119165,31.559742828882296,40.47029343883943,21231.0
Nevada,2014,Percent of adults aged 18 years and older who have obesity,27.390414959257686,23.45868776788658,31.763143516555978,21231.0
Nevada,2014,Percent of adults who engage in no leisure-time physical activity,22.36335461974724,18.889371678649574,26.32281516545349,22393.0
Nevada,2015,Percent of adults aged 18 years and older who have an overweight classification,37.949148221835365,32.931795573240485,43.29176821686147,16084.0
Nevada,2015,Percent of adults aged 18 years and older who have obesity,26.400547127580204,21.934394429246456,31.520231285749816,16084.0
Nevada,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),54.74256390641933,49.2877223178428,60.08400586472875,15687.0
Nevada,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,24.331762202592042,19.961809272035595,29.43920949126314,15509.0
Nevada,2015,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),37.110931096311475,32.086763575819674,42.47765112704918,15616.0
Nevada,2015,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,33.78387357680582,28.89334909475518,39.10893423754122,16073.0
Nevada,2015,Percent of adults who engage in no leisure-time physical activity,24.634317275237805,20.4209941699908,29.501104633323102,16295.0
Nevada,2016,Percent of adults aged 18 years and older who have an overweight classification,36.50006727777311,32.58123791102515,40.617689849465975,23782.0
Nevada,2016,Percent of adults aged 18 years and older who have obesity,25.788810865360357,22.39547136489782,29.570738373559838,23782.0
Nevada,2016,Percent of adults who engage in no leisure-time physical activity,24.35023731429674,21.100933822110743,27.975689754968162,25915.0
Nevada,2017,Percent of adults aged 18 years and older who have an overweight classification,39.081953229825565,34.76161587119034,43.63331416522905,20868.0
Nevada,2017,Percent of adults aged 18 years and older who have obesity,26.47299693310332,22.625972781291928,30.753871957063442,20868.0
Nevada,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),48.14860058309038,43.63983479105928,52.74097667638484,20580.0
Nevada,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,19.88630224448701,16.68699474485536,23.638897893030794,20361.0
Nevada,2017,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),30.371054178504945,26.523287939649254,34.584446948172825,20414.0
Nevada,2017,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,31.416280621485082,27.407492136116673,35.78217043179869,20982.0
Nevada,2017,Percent of adults who engage in no leisure-time physical activity,27.360406591858776,23.46657589558195,31.749293394056064,21299.0
Nevada,2017,Percent of adults who report consuming fruit less than one time daily,37.32215597424279,32.965666587169096,41.944097305032194,20965.0
Nevada,2017,Percent of adults who report consuming vegetables less than one time daily,20.99889817812787,17.38754651331368,25.24228483061905,20693.0
Nevada,2018,Percent of adults aged 18 years and older who have an overweight classification,38.11823219883564,33.594183833407975,42.91095499328257,17864.0
Nevada,2018,Percent of adults aged 18 years and older who have obesity,29.323091133004926,25.191295342588447,33.865948275862074,17864.0
Nevada,2018,Percent of adults who engage in no leisure-time physical activity,24.60913454014294,20.845344045072775,28.880812770619233,19169.0
Nevada,2019,Percent of adults aged 18 years and older who have an overweight classification,37.42425407166124,32.76079478827362,42.34611074918567,15350.0
Nevada,2019,Percent of adults aged 18 years and older who have obesity,30.347374592833877,26.085335504885997,35.009198697068406,15350.0
Nevada,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),51.712558701194155,46.82949818864888,56.57697571447739,14906.0
Nevada,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,20.477284491339837,17.03294843718893,24.54738204260402,15069.0
Nevada,2019,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),31.441386320414452,27.28390058364483,36.02257852973966,15249.0
Nevada,2019,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,34.36557671347053,30.002160671924088,39.06706417900878,15597.0
Nevada,2019,Percent of adults who engage in no leisure-time physical activity,25.259705129006058,21.305135253326668,29.76214781033298,16007.0
Nevada,2019,Percent of adults who report consuming fruit less than one time daily,42.8491031243885,38.08176896484248,47.766068749592336,15331.0
Nevada,2019,Percent of adults who report consuming vegetables less than one time daily,24.338625291958625,20.322455789122454,28.93933933933934,14985.0
Nevada,2020,Percent of adults aged 18 years and older who have an overweight classification,35.55187675483966,30.68959657159746,40.79447317866115,13534.0
Nevada,2020,Percent of adults aged 18 years and older who have obesity,28.870415250480274,24.537948869513816,33.718065612531404,13534.0
Nevada,2020,Percent of adults who engage in no leisure-time physical activity,24.875608926384544,20.688753571914546,29.676853993740647,14698.0
Nevada,2021,Percent of adults aged 18 years and older who have an overweight classification,36.53379004771642,31.799188820722566,41.60752556237219,14670.0
